,unique_id,city,job_qry,job_title,company_name,location,summary,salary,link,date
1,pj_855752100bbb0729,Chicago,data+engineer,Data Engineer,"SMS Assist, LLC",NOT_FOUND,"The Data Engineer role has to work across the following areas:. The Data Engineer is responsible for applying your expertise in quantitative analysis, database...",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Azf24ceGmJeoddGoGdtujU3GsUDah2gM-7e14s1pjaUtWzN6BvzuI23xYyb0EFlptM3Z-IlhvplofC_UCW5N1BylJ09zu1Mhg-7Pl0_MBfxJYc-4mZvrdPYCjzoVIQquk2Fjdx89yWB9sivnJglYpny65nfpBoufVzJyzk0JgY-Ti480-AHt1XO9VT-qwmN1GK-XczoI76YUkbaKKDpXGYpRs6c0eK2HEHkkrOOnrkVnfXVzwXNtnUn99hPTPrRV3U8F5guCrUm_N52PE6UVbhDTts2V9zhVdJTrMkurJ3V_FXhAkm0Hfu4w9JOP-kklXni8St3QnoeursJk5A_mLDbgMIT_AHuDGUA4su7Il-DET2Led9XtIOIBjgPRdsFwZ4uOkYhIhD2ZoJnObcfdt2pxj6RG95WrXZCfyY10MdoVGGQgJefIeABoUzK4dFeIAdjLIsx8tK0PGqihaNJj_YLz3uOJhoZqQ9jpfr3FVM5PeJ1nIlhIERhup6e1z5RKfbgpT0kJRFimqJt98u1kOOfa1s7wYZa0PVNNqXXnvkCg==&p=0&fvj=0&vjs=3,NOT_FOUND
2,pj_aec9c82c140ffff3,Chicago,data+engineer,Data Engineer - Spark,ITL USA,NOT_FOUND,"4 years of Rich and hands on experience with Hadoop distributed frameworks, handling large amount of big data using Spark and Hadoop Ecosystems....",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DFi1nmQQWK2fa3N4W3y7EUOEocZkWPqKP_f_xZ7ne8RVaA8iczdPfPoxSXyh0kqDymC2fxMCbMMp4PDYsvoO3zuVd--qjZQd1qAKVoO5Dk15lWhfIwr3PjrcwK-0s56lPrw4EEXY-CyQVxNcPRsCMc6KL-jScaXYcZiDLvHGD44qfb5UwxOEBJrm2T0A3TmHpGnJdeeL1at6urFCrEXVu7O6MHcjSol2PRfYxi6q0AFYdisFJMTcb5fpxTU4pbU9e_rVoLEP20YtNZBEJ8s58U1YvAPmvoRUcNwNM1kEnorV47xKlJD-9bAaMB61pjUCi2tdiXUpUxyLbBfJvjXNqwpHv0s__AewbR-KUyEjn5jXs9osp70J4pUU7pxrhueBFSysaLJQnoyflFz4GCYZeb4lZZQ-IFQUTvdVQ1eJfMUhBlBKON3w2BXKSyER1pWQHnV4bPlx-2wTjdfZerHvMVAavhk6ziPNf8wWY8Lh37XuRh9HjajIxbVTtvbcgU1Pw4HTiiZBhnBvcFt7wgGDJ6DufN7G1mnvWJ6SrVap3XSBeq9qmQ_NzQYRsyJBkwUNnC2rlHlNmmuNDLtS_t32Rq&p=1&fvj=0&vjs=3,NOT_FOUND
3,pj_96e31c7a3c0b745a,Chicago,data+engineer,Software Development Engineer in Test (SDET),Options Clearing Corporation,NOT_FOUND,"3 years’ experience as a Automation Engineer or SDET. Build and maintain software test automation frameworks, data factories and internal tools....",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DHTfY2R4CHA1M8nnimMZ5tgIxVB9jIrd-jfrUmz0n1tTF2On5SPaPHXM1Js6uhrkoltiobIH10kWZOlaSJOZhQ-_ptMW_Qo4JgmoGioqmEjNPMG6xqTJ7BGJk83ML778rKigRQubPu8vfceTANIsfvbQkrkAeE4_gZnhqi2sdG9zL-QYOFPD1Um_ovKeyZhH8PGzUYkuAfY6MmJYb0R_9lI5oQG3v-v0cq6koDg9YOJl3NxFkeSTQJ6oA6KQ5rpONCYuGD6ZCc1afOgmweAlphDGhMeAkpkitNf4883ZZuL2ARHWafIFpAGqnA2U7mnzQwe9ubdt09PYMlDfA14r7B_c_ydo0T3I0QUO5YPgt1FkATTbuSp8TmYIbn7_reMXX7O6pmQX0W9n29rnLr_GjGTie_9wSIRZtP_M3smxKsGWqYrYf-dYSe088OP9_h0x8W2m1QQ2hPFI_C6x8q1frbFO28Je6Dhw1k8QsxHJPPYjnWzBMH4Bv1_1MHdqf44JGCF6D2Fp9KVwpXq2t4N2YM&p=2&fvj=0&vjs=3,NOT_FOUND
4,pj_cb10049d5281661c,Chicago,data+engineer,Research Engineer,DePaul University,NOT_FOUND,"The School of Computing, College of Computing and Digital Media at DePaul University is looking for a talented and motivated research engineer to work on...","
                $70,000 a year",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BaaZNbsz_y5dxeolXPoLHBf72LDzxhDb3iSIt8l1LCigk27bqEYIOJ8gWZwYHlDvhKW5rZAwFoBjN63JdqhAAXBF9YRKSWHkjWthjGi-V2pST5hIDaSPne66US3FUW9Kkcsu5eMNTJ_jTHoqAmaacqsMKhHydKmX7aVEpePqEdHHHlfsfC4DVNjtyYphZRXlEZBfvbWzPBScK42LCV43Vz_Kfl9lGw7L1w4Q5659m0NPayZDwdu6oXiqhEeski6MIta6mSr8EzRiKMYD369de63co8Npq5_ew1gjiTa3gZj1B8kzhhGMehhDombzlQTASG4yzhJSwNVx6mOE0yktTv5C0jpDBPCZI6bEorczwctOcjM_b7pSMfcJOsJ1sbzIwd9xciMBwhj27qftPbbGnpbE0GHmbkhlge_wKGIevvKwSRJE9UIpsV&p=3&fvj=1&vjs=3,NOT_FOUND
5,pj_5ccf5672b182ceb5,Chicago,data+engineer,Data Engineer,PNC Financial Services Group,NOT_FOUND,"Data Architecture - Basic Experience. As a Data Engineer (hadoop) within PNC's Technology and Innovation organization, can be based in Pittsburgh, PA;...",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AMofH_6zXbiqn6xehDj89HQNfpf30LHk40Y3Yl5cZTpi6PEICC7pMg_HwfIsLXdbvkgu7vi_4YTkgWbL4IKBUhhQ7ZuqFeuMv7_baf-YYF56L64RzKVhfQGZmOphXDIi4FX7Ol2hMoLKuSQ-ZHEmwMGqdpZKGkmcSm6YCARyeE1kHopG6dixiMEz2qQf6tRzJZm5t5SYVUShUSeq2hYQsyRcECXCUalZtVZOnHcGbDpz2HyZxnTl-pBUa70gN4w3FuU58u7SUHwppe0IzMiShD6lQvpblT0vx4ectZgolkmBip3O29MUqBeotwafWoFadYNMXWN5IGU9fKLC3XutrCz-9TdzVnj65EfUGN6jkstqukGkI3VJw4af9ZNxSsmsprbA_fDNSORsgyS9bY5mgaefmZZlb0dL0=&p=4&fvj=0&vjs=3,NOT_FOUND
6,pj_88f15a93f97d9c90,Chicago,data+engineer,Data Science Engineer,MedPro Group,NOT_FOUND,Experience optimizing and performance tuning ‘big data’ data pipelines and data sets with distributed technologies (e.g....,NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Ayzb-195rdODTUuyiHxw7bZda1vcOA2yjAhtrNG1cSfWkjDL4Jy2VinOOJxI0B8sZ3matRxWaExZmIyY81BIEMny1T5yk4Dl33lGaPrv79ndxvFwFPmzAHr0EGTuA-oFgYl8Uk9H5brLS0_9zejCeYtsdPn2NS_23nhZ_z30Pxi5V_V5Izj1iZBBbEX2hTWrxBJG_GBURZN5UBLybV3tbQWDrJA5VVWqIl1O1P5Ulh2s6OYBY8muLkLAExA-8D_UAI-34YOm9KwHVBYQ94UX73RfFRfrlYMfXVHJNejdaaph8vr_5PX5i4uiTrCobsUKpKb0me8F42qX1ZRlo9KCgFwhEEGE61TgI7eyJRObYb0LI1fhqnWLzj30nq8MOakCbdlg3Zq4p8FcIYN--Fd1DZOTcIhCG_fe5E2xrSkBcHhnrNkszEN8SBJI-JIBx8jhh1PXksM3tXA_2uXCsZ4mLCpC7zqLZalWyGTpu8mllysCGjt8L6IjZx&p=5&fvj=0&vjs=3,NOT_FOUND
7,pj_c632718fa83e640a,Chicago,data+engineer,Lead Data Engineer,HNI Corporation,NOT_FOUND,"As a member of the Decision Science team located in Chicago, the Lead Data Engineer will play a crucial role in building HNI’s data engineering team....",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Atbdg0bKLfsMf-XrvW-mGXYBBmUmFJMxfHxiCcZI386bZZErgOHOnp8FGa_pu4CvDiJ18akOtGXIcWt4o_UOHlr_NHfLUXRM2vfIvrSc12_M5D0ryuBSpn2sRGnfbPTkizXFvjuUoCFjHFN8NI1b_t1IRj23H8sJqTPI19T6Cq4zHZbzOxLC2D8RU3AK53X_emBxt20w26P0zGkl8H4HF4C8FYp09Mztv_VwkNrQSqvlllek99RUWUHB1LLZhPxPrCq69c-aeO0P3w8KdNywJn8qMuUPYoeMiqeRrHnEP7csh3RU8P3hHGXEKPR6ZOrStIZLJwGfRcbDpx-BAgwXl95Dq2YWQyOBXoeJ-THIp_i94reNxSpGJ_06AJfcaDxoutgcv8NOgbqrN1TxHLjgxR0oZzJLfD1klxDc6Gj7tzcW6dPibCZ9XEc3FBTpa2V4M=&p=6&fvj=1&vjs=3,NOT_FOUND
8,p_f779d881bf8edd98,Chicago,data+engineer,Data Engineer - Uber Freight (Chicago),Uber,"Chicago, IL 60606 (Loop area)",Partner with Uber Data engineering team and evolve data platform tech to empower Freight eng teams to self serve their own data needs....,NOT_FOUND,https://www.indeed.com/rc/clk?jk=f779d881bf8edd98&fccid=f766f8bfbc3effb7&vjs=3,7 days ago
9,p_8c1217ea82c73c08,Chicago,data+engineer,"Engineer, Data Center Operations",Intercontinental Exchange,"Chicago, IL 60616 (Douglas area)","The Engineer, Data Center Operations (DCOE) is primarily responsible for ensuring that all activities carried out in the Data Center & Access Centers conform to...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=8c1217ea82c73c08&fccid=306f81e1483f7d82&vjs=3,1 day ago
10,p_fffaf08bb72a9701,Chicago,data+engineer,Data Engineer,3Red Partners,"Chicago, IL",Python Data Engineer. Python driven data management and data pipeline development. Design and implement cloud data pipelining....,NOT_FOUND,https://www.indeed.com/rc/clk?jk=fffaf08bb72a9701&fccid=b427e5a73fb724db&vjs=3,20 hours ago
