,unique_id,city,job_qry,job_title,company_name,location,summary,salary,link,date
11,p_daa4ee18c214fc47,Chicago,data+scientist,"Research Analyst, People Analytics Research",Google,"Chicago, IL 60607 (Near West Side area)","Our team is made up of social scientists who conduct experimental, survey, and archival research to inform people-related business decisions....",NOT_FOUND,https://www.indeed.com/rc/clk?jk=daa4ee18c214fc47&fccid=a5b4499d9e91a5c6&vjs=3,12 days ago
12,p_7e7d7edbc092b00f,Chicago,data+scientist,Data Scientist,Hyatt,"Chicago, IL","As the Data Scientist on the Analytics Team, you will have the opportunity to provide key input into Hyatt’s global analytics strategy....",NOT_FOUND,https://www.indeed.com/rc/clk?jk=7e7d7edbc092b00f&fccid=b385273868d506a9&vjs=3,6 days ago
13,p_5305d236648b4962,Chicago,data+scientist,Research Data Analyst Associate,Northwestern University,"Chicago, IL","Utilizing new ways of thinking, innovative methods, and interdisciplinary partnerships, we aggregate and analyze health information across institutions and...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=5305d236648b4962&fccid=bc51f56762438d6f&vjs=3,6 days ago
14,p_bba4aa52e5d88fe7,Chicago,data+scientist,Data Scientist,Milliman,"Chicago, IL 60601 (Loop area)","We are a team of more than 60 actuaries with deep subject matter expertise in equity-based insurance guarantee products, providing our clients with advanced...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=bba4aa52e5d88fe7&fccid=3d93143c99ff89a3&vjs=3,17 hours ago
15,p_19bc13f4577c0c86,Chicago,data+scientist,DATA SCIENTIST,Hyatt Corporate Office,"Chicago, IL","As the Data Scientist on the Analytics Team, you will have the opportunity to provide key input into Hyatt’s global analytics strategy....",NOT_FOUND,https://www.indeed.com/rc/clk?jk=19bc13f4577c0c86&fccid=a8adf3f3398fa891&vjs=3,5 days ago
16,p_6294fa803fc1293a,Chicago,data+scientist,Data Scientist,Bank of America,"Chicago, IL 60603 (Loop area)",A broad knowledge of Hadoop & how to leverage the data with multiple applications. Provide an in-depth understanding of data modeling and how the design will...,NOT_FOUND,https://www.indeed.com/rc/clk?jk=6294fa803fc1293a&fccid=5bd99dfa21c8a490&vjs=3,21 days ago
17,p_2ff4a645b79d5be8,Chicago,data+scientist,Senior Data Scientist,Salesforce,"Chicago, IL 60654 (Loop area)",The Employee Success Senior Data Scientist works on a team of data scientists and works with leaders across Salesforce.com functions to understand business...,NOT_FOUND,https://www.indeed.com/rc/clk?jk=2ff4a645b79d5be8&fccid=4027cfd917e1ee29&vjs=3,23 hours ago
18,pj_3958a66de5153704,Chicago,data+scientist,Senior Data Scientist,"SMS Assist, LLC",NOT_FOUND,At least 3 years of experience in developing and applying advanced analytics and machine learning techniques to software product development and creating high...,NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Azf24ceGmJeoddGoGdtujU3GsUDah2gM-7e14s1pjaUtWzN6BvzuI23xYyb0EFlptM3Z-IlhvplvoCezzZ3NMiG6rCy24jB4CrHGjRZs-1atK6g4mwq3O488FefuSQhBSj61CnbTsUnVGew1Y7eVE0JrAo3h-J-UAaH66Rr_P0NCKORnGPNFGA2g9dGtT2w8e7G0chu_gjquQO1HO8wz7WVzSnBY2rpoqOnW0FV3LXX7lbQgxhQc79alttQyoPz5rVD3cER8WZ6qJZYsG5HwXHvC7Xx_TKAsuw1KyQkMwx1Aaiz43FI8G9fIZoSR9272mjtVfY5x5nL1aeu5WRtTlm00IHVWHRht_2hu7mjOt_rmPiUzbmPra3eMzhmwiETXBJXKGOE2GmK7wE7OAT_bWg2PFslhslZGUi8b5a-14yWK3HoXsbAbvKhwaQ6lTmFx1pxCnNBeYYaV9Qy7dLbjTaPGYbhoQZqe4Mz8_slT6aParKqwwUc_MZQ83-i0qL1pUyaX8IwuN4Ew_8eNnGf1FlzvJ-X8b-e2PyOS-CrS5Osz7jQk2Ww0_S&p=17&fvj=0&vjs=3,NOT_FOUND
19,pj_c8dc9d1732de42e7,Chicago,data+scientist,"Data Scientist, Risk",Groupon,NOT_FOUND,"Experience with R, Python, Linux, SAS, Hadoop, ETL management and Data Visualization (Tableau) is preferred....",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BfiWCqPYTsE4oz0ZR0Dm-G2BeAFQD-WYCwqqa8rONIPXGe7hKU8P2ahIuYnu9-y2D-AlGNQd4wp5Y84CDo6DQClc_K5PhL_8_RTxuSulJQ-sY4kPu2AhydhrDIMqoR-CXwLNUQFsKYZj4aIGTIN3deXKlimDx4qG75k_n8Oa2jaj7J2kBDTRpFSKsXGJ3I2IR9QTpb1eUU1RI0fnHt0kkq_7JxKi92eWdOPHiIllqqCPZidpECofj-MA1fZ62_wYeSvjEzrE-6F5IOC_f21AddVk328Jf0VUSgc-6pqd5bRwa0z0rjJVUEnlZHYjsDq5jHnPktKTYlcdXebHUizFNuE8PRy0mGP-n2QZe9orQAjMdsQgK_4oG2XzvqFQSzsfWmrV8qLfqJe07_7UlnGVgzlni4U3NpfoyIy3LQjyvgOtvROIocojBLL1-YXEwqR_1XbxfjIS8x75DyHYvJ7rMR&p=18&fvj=0&vjs=3,NOT_FOUND
20,pj_c8dc9d1732de42e7,Chicago,data+scientist,"Data Scientist, Risk",Groupon,NOT_FOUND,"Experience with R, Python, Linux, SAS, Hadoop, ETL management and Data Visualization (Tableau) is preferred....","
                $90,000 - $133,000 a year (Indeed est.)",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BfiWCqPYTsE4oz0ZR0Dm-G2BeAFQD-WYCwqqa8rONIPXGe7hKU8P2ahIuYnu9-y2D-AlGNQd4wp5Y84CDo6DQClc_K5PhL_8_RTxuSulJQ-sY4kPu2AhydhrDIMqoR-CXwLNUQFsKYZvRYXpRMxVXsTE2haReQTNFWiS0r8AwystTGqtwj6LALc1qvVfUjrDboHVBgHyEzEGXjq9Ta1-51exVXUv2HtkQSQApnm6QKdpwvtbOBmTkgx9zcbFfLcJFZmXSKHBK13vgZMEreiwRIQYMzZCAkalzwd07Lwo5N6bfNQy87wuxE9nyF3AREuBtwJoEszb2-FblExxSzuDKsqAN2t2Wqm37ScL0WmIs0uH2PD7z6wr81sa80clbp0HI78eqDlidg3TiMf6Qw2v55FcMT1AJ9eIJydjTWU3NmUNP9O6oVHfO8Sffk-BYn3LOAg8hx_cnOPS0GZ1S3XV3h&p=0&fvj=0&vjs=3,NOT_FOUND
21,pj_bd65e8d2951e8870,Chicago,data+scientist,Principal Data Scientist,"SMS Assist, LLC",NOT_FOUND,At least 7 years of experience in developing and applying advanced analytics and machine learning techniques to software product development and creating high...,NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Azf24ceGmJeoddGoGdtujU3GsUDah2gM-7e14s1pjaUtWzN6BvzuI23xYyb0EFlptM3Z-IlhvplvCkYENbWwpEZiMA8uatZisA8nOnG7El3YUjwwsU2r210g1Vdld3IF7PiYFdWOOk-HsJso7fYiBjNN3QN6cxals66y6yRimDaF-kvu9MsbrOdPlk4v-DEPvXCdojyn6kgqurcANnXTh9SgvRYwLr1niuuBI7FczEn-F_JCGy0-ajleLdQySsKaGpJ7qB3k5l-BqKeywhh3wxr9l0899_J66sqv_bmlodxXSX7XyCDsnY8-jBIyt1p8623odfN1E_urhEvc4TWEE61GE0sKcr0-npAypwZChCrarPsaZRdd6FL6klAzJdMUWiRLzAToPPCgMfeRLo_Jn7zJcgKqTJlSUg7J6I_zhsh0_UqxMqrjMiMAZeZcsuayuEWbxoBT6R2QkT9u_YoinRFwo_7bhWibwLvGzR7JLuG8jw5HDsmChTMy8JlNLG0Qt12ThGh75OsrdJU7Q3TGhjyngBMHPqV6lK2i_seBcxB4ym3qwUYwDfTR2NRixRwdk=&p=1&fvj=0&vjs=3,NOT_FOUND
22,pj_89803b01f4da0e6c,Chicago,data+scientist,Data Scientist,Indeed Prime,NOT_FOUND,"Get matched – Companies apply to you with opportunities that reflect your role, location and salary specifications....",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DhVAxkc_TxySVbUOs6bxWYWOfhmDTNcVTjFFBAY1FXZ-EFN3cXsFacyjbJwnCPXT8XCR8xqJA7598TsvlHQj2YzmCNBEzy3If1Vc5VAs5g2oezmKtmNQPZyu-Um-Fy2ASNJlPZjULXOAseJdmZ_o0g6UkO3JxQFnqG0PWq6otjUxJncz14WSEtkzA-FgZ6HkDd1EPzIIkn0fVymv4Lf8N23dg7sF1Baypz1np3erykt_JjH1ZR2PoFEVJh_D4_zOylbr1FP1_NlH_NnkaMAxAluD4LkLsILhLZiFa_WnvzynZcWJxjicgh-TsiXs3vHaA_kHiMqn37den5fqMrG5Y9ZFZL-Vf6F9S0H-p1yMfo0-cG6NVN_NpBjsVGgsJNp7ADxWz0gEwZhNZiiTOmcUXCv97G62OJgmZ2MfRJfPQ-vKvfsGZ0ji6TpFwoTrkvghD25ThdWY4xxCrrkwXKCnE9dQWwlSkU5uCRteyUGVWsw11Vexm5IZn9KNuVjEd9GpGAZP6fUWFsuzvzt63mpmUyY0_xDHpj8y3KW5A618QAyK1teZDFUspF&p=2&fvj=1&vjs=3,NOT_FOUND
23,pj_b69ac6d3c117e94a,Chicago,data+scientist,"Life Insurance Agent - No 12 month chargeback window, 3x daily payouts",ASSURANCE Independent Agents,NOT_FOUND,"Our team of engineers, data scientists, marketers, architects, and designers are building systems using advanced science to make humans better....","
                $50,000 - $125,000 a year",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Ay34pLxNpM2b2APydG9FPHc7HhqjeNrk9_gDXaaFM3GqoopXFfFsFpxBxuyf6ga590JCZba2mVUC1fjg71JPB2I8tyelcpTTNaca4RgmKkmRUzTMc4cTCWug5glomHmgw-EJTlIG3WK8PLQHiZFlZsCTZoXQHfLsKDXA-n9faNCifTv6iYNoVvoEzsm4cTJXMEQynM9in-8bJezAiRjDS1hDUSRWUK1y4Y8lYF5UG0WDoscS2TL7HVjeEXOUHWe9XyAIEIQABXEpdJlTnDfGdUTVfvGsWgoLK49CmAGDTZ4vAoOYVYjzapPsntABhvOKSMV2sTawfzwM9-kSCAiSA-SBGk4K8wza6jv6e11X1BoD7RR7lb40zP7GKQcvflGMcixYFfq7TKNEbQIZHhOyffgva_r30KkUXFHzw2xfqXbDrMamCx5m9CgZEOK2yNP2allMluvEQPZ7o9MAjc4ZEhSUaqmZPD35fInsQiUJ5vAsb0raEChAhOqdZe7sBMCDz9JO3ZmIz53Q==&p=3&fvj=1&vjs=3,NOT_FOUND
24,pj_f6cfbbbcb337c7fb,Chicago,data+scientist,Lead Data Scientist,"HireWorks, LLC",NOT_FOUND,Using automated machine learning tools like Data Robot:. Experience using automated machine learning tools like Data Robot is a plus....,"
                $120,000 - $160,000 a year",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BUY7ya980j7be2_alaBS-M4knlaXyKCuigPo3TL-lwTyJY2ngbxZmcCajka9LHPNiDs-4l3SEbpqYfW53FlpBm8YuEsNINMu8nZP7MsZKR-IPsCW48RrSOMOGdQv6RL-xa8FpFppBUCUT4IbZqnarMgXj1GiWS9W68KkWWgpGx_Q8hdiRWA1JjhkCn6HKQQ5MNY4-S-X7btoq8nACbdBLmJriGTbqP9fxSCXBf1fonsFbKt85TdauQ2DOzegkykedEx364MufZs3PDlkYSxI2ECyGP7fP0YiNoOr3o4q170eAYqoJ-Fb4mK-OatNcz-q4DkffOTfaHPEaEo9EpdceBR9aUYIdvS5yhutCbu9_lWQpz7xx4cxNyUMszFDA9phGFrFnsbr4vKivuZCPiMuiqCXRf8RuEFJnYC3i0dX1ZDw==&p=4&fvj=1&vjs=3,NOT_FOUND
25,pj_de49b8705aa47b40,Chicago,data+scientist,Senior Data Scientist,HNI Corporation,NOT_FOUND,"Develop and implement databases, data collection systems, data analytics, and other strategies that will provide efficient data and reporting solutions....",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Atbdg0bKLfsMf-XrvW-mGXYBBmUmFJMxfHxiCcZI386bZZErgOHOnpCf_aPedOqde-HEbIiNMJEru_GyMxndNM6MtjzaVGkEx1sc6r1rNpLAVOWtlvk1uZXVu5grGrpRr7bxnLA08v0yCPog_Wg6wzOAxJ1dzCdxCx8aJT8cS4pY_67uQCLXX0FC-siK8WDKZbMvQsbn7VAohtz0qEgj51HxJRcEoUoSNqnBNOHleW4sU7xq3NlAsPgKRIDloGS9SLCJH9-8lkc4kGoSFMJo4zdjaPgAbogYSVCqySbZTOS9fpE1hK88qjxv8k3LqA3nFAl-j9k7DzmBlEcEJsmJL3P5QaA9RYyYD5ggBjPmjqQu4Eyx-yCD5Wzg-Z6ibAmVI6y9vj8Rz9JVZkbHtS5YROysMTNlqOtjuV5TNc0B6A6MXRD48FVDdKR_ysMWzGPJg=&p=5&fvj=1&vjs=3,NOT_FOUND
26,pj_8ee0640f86073575,Chicago,data+scientist,Data Scientist Architect,Lenox Executive Search,NOT_FOUND,MUST HAVES for the Data Scientist Architect:. Proven experience with global Sales and Marketing organizations and experience with pharmaceutical data sources e...,"
                $102,000 - $151,000 a year (Indeed est.)",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AFRV3_2dkB6SuydGIGxPVEJoJqCW_np2MhSmgJaCX6psULqOrDhGc7TYQOH0y9beiLPHC-CwkaUkro7yQVBcYZkd_7pshBEXbapWJQyGbahhV2iWhdDjm53SaP3RJXJGGb_Ze9pAZWVcWOaq33KbuDA3tfzA7qx30b2a799kF84xaZ3rOB8_AipeGJ8hz-F3fXMKGWZMt4bnqHI-Ktr4wvNSFB7_dLAQ5AJFlSmSV3ma3cAmW1QkidUKoPAnFDx38gaAIkJ4XbJyDFqKHaUkjwS_k4wycRN1DKBl62RSYPawqq6gvW_zdcXgpi5khkz2yM7BkuWLDlPdL_CAig4u4G1VPz8uCxFMdi6MKTBPbDQOEBOcXYHoBa7nADN0oZtJeWrIpE80bceGnXGFjqAPX8hVjfLzZhIQdK0aEsyyoVeYSrX7945FpsKxuMGS0-1xs=&p=6&fvj=1&vjs=3,3 hours ago
27,p_61617740719f6e40,Chicago,data+scientist,Data Scientist - University Students,McKinsey & Company,"Chicago, IL","You will perform statistical data analyses, data mining and optimizations using multiple tools and techniques to get insights from large complex data sets....","
                $87,000 - $128,000 a year (Indeed est.)",https://www.indeed.com/rc/clk?jk=61617740719f6e40&fccid=6576e7250aa78c3c&vjs=3,23 days ago
28,p_4a6d01937f5d4986,Chicago,data+scientist,Data Scientist,Crowe,"Chicago, IL 60606 (Loop area)",A combination of data scientists and machine learning engineers create and deploy AI functionality into software to solve complex problems....,"
                $114,000 - $168,000 a year (Indeed est.)",https://www.indeed.com/rc/clk?jk=4a6d01937f5d4986&fccid=994b5c764776123e&vjs=3,1 day ago
29,p_6191d0634b4e6cae,Chicago,data+scientist,Research Data Analyst,Northwestern University,"Chicago, IL","Utilizing new ways of thinking, innovative methods, and interdisciplinary partnerships, we aggregate and analyze health information across institutions and...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=6191d0634b4e6cae&fccid=bc51f56762438d6f&vjs=3,30+ days ago
30,p_51da769cfd50ca2a,Chicago,data+scientist,Data Scientist - Summer Intern - University Students,McKinsey & Company,"Chicago, IL","You will perform statistical data analyses, data mining and optimizations using multiple tools and techniques to get insights from large complex data sets....","
                $85,000 - $125,000 a year (Indeed est.)",https://www.indeed.com/rc/clk?jk=51da769cfd50ca2a&fccid=6576e7250aa78c3c&vjs=3,23 days ago
31,p_5f4c85ebd187576d,Chicago,data+scientist,"Analyst, Data Management and Analytics - BAI Research",BAI Online,"Chicago, IL","Scoping data projects, data requests and data analyses; The Senior Analyst, Data Management and Analytics is results-driven and has a passion for driving...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=5f4c85ebd187576d&fccid=2a9c21f114635bc4&vjs=3,19 days ago
32,p_45194469c2e9c8e4,Chicago,data+scientist,Data Science Solutions Consultant-PS22959,"Anthem, Inc.","Chicago, IL 60654 (Loop area)","Specialists who design, build, and integrate data from different sources, with support from IT, which enable Data Scientists to create algorithms/models in the...","
                $108,000 - $160,000 a year (Indeed est.)",https://www.indeed.com/rc/clk?jk=45194469c2e9c8e4&fccid=2a4da7fa99f4b9ae&vjs=3,7 days ago
33,p_d739f728b14e92ef,Chicago,data+scientist,Data Support Analyst - Entry-Level - Technology Startup,Enterprise Peak,"Chicago, IL","We operate utilizing our virtual consulting platform of scientists, engineers, and management consultants to deliver global engagements....","
                $18 - $26 an hour (Indeed est.)",https://www.indeed.com/company/Enterprise-Peak/jobs/Data-Support-Analyst-d739f728b14e92ef?fccid=01046231f71a939f&vjs=3,30+ days ago
34,p_1e2509e38c034302,Chicago,data+scientist,"Analyst, Clickstream Analytics",Grubhub,"Chicago, IL 60602 (Loop area)","Collaborate with data scientists, product managers, marketers, and analysts to integrate front end analytics into strategic-minded dashboards, reports, and ad...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=1e2509e38c034302&fccid=12e41f7040f168e8&vjs=3,8 days ago
35,p_f779d881bf8edd98,Chicago,data+scientist,Data Engineer - Uber Freight (Chicago),Uber,"Chicago, IL 60606 (Loop area)","You will work closely with a cross functional team of Engineers, Data Scientists & Operation Analysts to automate and optimize Uber Freight’s business....",NOT_FOUND,https://www.indeed.com/rc/clk?jk=f779d881bf8edd98&fccid=f766f8bfbc3effb7&vjs=3,7 days ago
36,p_522ca1618f41d807,Chicago,data+scientist,Data Scientist US (m/f),Relayr,"Chicago, IL 60638 (Clearing area)",We are looking to recruit highly motivated engineers and scientists that can successfully rise to the diverse challenges in the emerging market of Internet of...,"
                $97,000 - $143,000 a year (Indeed est.)",https://www.indeed.com/rc/clk?jk=522ca1618f41d807&fccid=b2a647a4627655a5&vjs=3,6 days ago
