,unique_id,city,job_qry,job_title,company_name,location,summary,salary,link,date
11,p_ffbe7f4aea8399d5,New+York,data+engineer,Collibra Data Management Engineer,Infovie Inc,"Sleepy Hollow, NY 10591",Collibra Data Management and DQ:. Resource needs to have hand-on experience working with Collibra Data Management and DQ. 4 years (Preferred)....,NOT_FOUND,https://www.indeed.com/company/Infovie-Inc/jobs/Collibra-Data-Management-Engineer-ffbe7f4aea8399d5?fccid=c6c8f414fc47556d&vjs=3,19 hours ago
12,p_53ff6f40fb926fcb,New+York,data+engineer,"Data Analytics Engineer, Experimentation",Spotify,"New York, NY 10011 (Chelsea area)","Knowledgeable in data modeling, data access and data storage techniques. Collaborate with, and mentor, data scientists in building efficient data pipelines and...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=53ff6f40fb926fcb&fccid=fe404d18bb9eef1e&vjs=3,30+ days ago
13,p_c30c3f753af35a48,New+York,data+engineer,Data Engineer,The New York Times,"New York, NY 10036","As a data engineer, you will:. You are comfortable collaborating with engineers from other teams, product owners, business teams, and data analysts and data...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=c30c3f753af35a48&fccid=1b50fcfb150b1b48&vjs=3,30+ days ago
14,p_4ac50a6af61a6718,New+York,data+engineer,Data Engineer – Growth,Spotify,"New York, NY 10011 (Chelsea area)","You are knowledgeable about data modeling, data access, and data storage techniques. Spotify is looking for a Data Engineer to join us....",NOT_FOUND,https://www.indeed.com/rc/clk?jk=4ac50a6af61a6718&fccid=fe404d18bb9eef1e&vjs=3,30+ days ago
15,p_e8330362e177f55e,New+York,data+engineer,Data Engineer,Columbia University,"New York, NY",We have an immediate opening for a talented and self-motivated Data Engineer who has a strong computational background and solid programming skills with a...,NOT_FOUND,https://www.indeed.com/rc/clk?jk=e8330362e177f55e&fccid=bd976cc171c690e0&vjs=3,22 days ago
16,p_9f02ffb4b727b82e,New+York,data+engineer,Data Engineer,EQUINOX,"New York, NY","This next generation data platform will include a modern Data Warehouse implementation, as well as many modern data processing and data persistence technologies...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=9f02ffb4b727b82e&fccid=8e93e0f1981af822&vjs=3,1 day ago
17,p_4ed6d022ffbc7bd6,New+York,data+engineer,Data Engineer,NBCUniversal,"New York, NY","The Data Engineer will be directly responsible for data pipelines, data management, development, operationalizing of machine learning models, and scaling out...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=4ed6d022ffbc7bd6&fccid=35d653c09c2712b6&vjs=3,16 days ago
18,pj_6f70c697d5da65e6,New+York,data+engineer,Software Data Engineer,1010data,NOT_FOUND,"Working actively with data scientists and analysts specializing in enterprise data warehousing, you will leverage industry-standard data orchestration tools as...",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BlrgrFrEpemNixPAG61kflGlilJD9shIeb2__xeshlUZl_Nc9t8jnNgDiG_J4M72nSPCtAZXWTIUs3fWq5v4Pk8SjFupEa_YsGbBIUoXSeDeL6rI8YbTH5V7_ZWRYmydgJDJB2kzzcNpK40nXJSV2HW3dHCASgQEMDEgL9qx-W3Yg2hSHGwL1foxj7zWeIX7Oxm_t4brafxts1lMX8eghqV85_up2S-vLRNUFBS2VP-Wf6Vcm2TE93Ul8iPa_SmggBnPmBBi05hZNDvXw4vvd0FDzVi-9PuMrgEW80uVAJuWlj7rayQ9iKxM_kT95hDu6U-Mf7ZRaoXynmAw88xaCEpvokux6gP5Tx0zXnbVTUZ_VTCQnRkZAvzZQ2K73DTLphmfSghoMvYQ==&p=17&fvj=0&vjs=3,NOT_FOUND
19,pj_0df519e68849cb3b,New+York,data+engineer,Lead Data Engineer,Aetna,NOT_FOUND,"Lead Data Engineer. Aetna takes our candidates's data privacy seriously. Designs and develops complex and large scale data structures and pipelines to organize,...",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D_jCSpYQWzVXiNiWazLYeCpyx9-fCnzAZkiltHUDi0XFprIflzbwEBZ6zZHAhxdyYC4xP4E2F_Y1LZCWo_LJup_Mtd0-6dbUCXwYiVKXiA8nqPOF6evt5qxDp7NG7eJ6Jqs6cmJpSkV9DrHQkmAt4VZQHnXsm0ZDI5MwZtjLJRgdmN_FgUPVO_bwVYuO8FZL98LNpYqR7tjcbqaLIFVA0Y_iNOsvfqIT3D1EAwr0U7SbxSYuEubBJ5DufCqmfZBkQmVfCydppQ6MYvvaOM5_kWzTFMNGpeJ-isVFVMYM1eaK_4cxxxSqJKGtj4bFSpRfI7D2ZtflsscWtP27yXmc1QKE_reeia7Msjx5W4El5r_Z95AE4sHSxpHjKbyZHTOwHTb5pKg3GgafJhy4pSGpX-Jqqs_EputELDq_agbiATY-iaov4FNLsUjHufnCBoQ_lMj87T7cPMpw==&p=18&fvj=0&vjs=3,3 hours ago
20,pj_0df519e68849cb3b,New+York,data+engineer,Lead Data Engineer,Aetna,NOT_FOUND,"Lead Data Engineer. Aetna takes our candidates's data privacy seriously. Designs and develops complex and large scale data structures and pipelines to organize,...",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D_jCSpYQWzVXiNiWazLYeCpyx9-fCnzAZkiltHUDi0XFprIflzbwEBZ6zZHAhxdyYC4xP4E2F_Y1LZCWo_LJup_Mtd0-6dbUCXwYiVKXiA8nqPOF6evt5qxDp7NG7eJ6Jqs6cmJpSkVwTRj2a6sBk0_ycqDl9xbZPN-wNbdqI1udUPQ5CbvyvFu1mLPZ4n4yZKA6a8NW34rVpHwKetgml6BzA6L_ptciumCxaaIe9vS4TJLS9goY6lFA4ebY2zhU2Bv7q41SCE5ZDKyzSIrCin-c2dzljPpfpBv-0DJVV1KeSFRkSKKsS-ibVQYJOWfJxD1k9f0xECCd8OwBSehyU7WYf4cKOirGCZ_BBRWZCt-Ah6G_829bsBWZ2MrBYVNycMXLBS22Mgdv-MZfQrvvvGlFoFUlrgjbtrEoNBjiPrRsmoPD8cNf8VAfuOE2RZNPe38J2QdgJadA==&p=0&fvj=0&vjs=3,3 hours ago
21,pj_ceab3f2c0873d4f2,New+York,data+engineer,Senior Data Engineer,Aetna,NOT_FOUND,"Senior Data Engineer. Knowledge of data structures, algorithms, distributed processing. Ability to leverage multiple tools and programming languages to...",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D_jCSpYQWzVXiNiWazLYeCpyx9-fCnzAZkiltHUDi0XFprIflzbwEBJHQZEeLRKzQ_sLaTH5ZsqfVGtOmM4t5ig9eP5hgH2YbrRRLY-kIY-N2fO9V0iA3yfHITm27VmYIB1c_IysKS0UEb0_DVCxIrjwsfXPpqj87lOcvGLhq3vaRTPJDVkgH92PCp04LwA5fdfUgoid00BdfhgPlSRhP0y-OIKYIo5ZTdP0qMDFZP-gEAY63QdQO5SQYgPfX9p6iCcgXeQZll3KCTcfhzacz-63t63o34wlfZwUPGDTbiEtjnJFOhwKNam9hOdfUI34WCcHphrOuAuHdizAw6EEhIVn05gupZAdq-ZQE6SUTJOWDKC0qsJdS_gw1SGBY7Pb5daxN1vetchLNAlUhWXNTE4A-YpF6NythcgN9moscw52qQ2hIb4uOdCTN0j-phxDRR38I5kgFXuQ==&p=1&fvj=0&vjs=3,3 hours ago
22,pj_c3e64c1ed7698635,New+York,data+engineer,Data Engineer,Capital One,NOT_FOUND,"Calling All Data Engineers:. A hub for innovation, our New York presence is expanding, and we need Data Engineers who know their stuff to join our team....",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Df7omC-GtahyNxudWjWdRw8LExJdOXROlwosWN8T8mJZAl0LVGEJ4O39BguVHX-ueJFvNtKPMi-1ir1uFvuYY8RLJTfAU1_eZu10gJ5DeM7XClpqH8Op8RLh6fQEID2kes1pQhudygaFwvViwCKeuO4cRubjqoeWxPldVrT7UD5hHFHBAlmHMn56zfpmRo1Wgd49gW9thdfTuoY2KAxoibbA4T5zO3dcRXvtidD6Q5X0lmGCuWX7m5jiWpHdcr-uUKpibDniwuAS1bcfLkryczv-dEd6ZlPrSG2aGjkBgzEN99XNvMUiIQFKnG6ihK61D5vIaHK-lAvNCdODmn8eLceK6M4WEimEN4m0rBodgUvbQ9Ent9Fav9SrLpDjojWVdT-_M8sdnDIOAPhBNMr56S92RovX2ZTgA-MAWmR-rSFkkr5XD-e6yxR1ugo2UJvaceR4SkxgFMBk8Z0QAkdQiyFX9xNQwpb4XK5OoaPirGO0fTdaLETT1cwnuKWVKWjlVU8lquwvcS25zYnfAoRNQJiotj__ihuMp5tfQnrr0z7M-yvSs-xmA62DfR7AuYBkz7WOwfZIN91fAFI1ybo31imlBE41_HJDEyFclP8mJAV5G6aIupUP-AK--2N9O0Gu0NCr4JnpngiIu5KUILevlmpBSdBPhamobC1bYRfJKIEfaMYSOSS85N937YtBo_-wQJEg6aj9bnHSAVowjgngtJKkGltz9Y8cxG-Nv9xWyMa-sDXuWRI5pfZ3VhIjRK6s-XQ2mBpQ64QUdnxcUSfq9Z5N44zdO6FiypBa8Oq4qkspRmwwELcKqg9D40XXHVEQcAW7QWNRRSPcvIUB5Nnv0XZ9k2S-EIWIC5gSf-jVtTZmdZTvEPiy70jBh9AVBi7mZjpDSKeut4FwtZPDnu8SFMVmoebc6G3GtQ_rFlQmMKNuUgg8YPp5MJt6cxmvPhpt8lr_4c2ZGGW0ApbpZNu64AH9D72xWQAyme2UaR_X3ZArm1q7_c44_kcUWKsTxI9ws8lAm9hQzNQVJY9yn_es6x&p=2&fvj=0&vjs=3,NOT_FOUND
23,pj_ad46589a04e3a87c,New+York,data+engineer,Senior Software Engineer - Core Java - Data Streaming Platform,AppNexus,NOT_FOUND,Senior Software Engineer - Core Java - Data Streaming Platform. We are looking for a senior engineer to elevate our data ingestion and pipeline processing that...,NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BauOLsakO5ZV82hEr6OhEdXidI4Z-GstqtL7zTTBFb9_rGzIv0Dm12JA9BwZUwxkdV0fSgcmJ_jds90VlpEefsworgcELdUsY0jQW0UWTeyNS3sGVnNKpvdTkrnWArznZd73j3HHlqefTojjfko_UHR2aFN3qfsGS1JpY29hmMhwVhw-aBGU3eDW_lSpYBGHGHMYmEblYOYr3XlYi2mywxBaWu9F35Cd1Kr725-FkiZHVFQtz5qbaoTn1YLE8768bvcYc74D8Jy7zwJAOz12tILVJRcuq-clPHrQ0AUZh3fDmvvGnXgi5NcVt-HWoa3DIBSkTA6ILmevxTPpqAgElKqYd8NQdjCI_WrQ29zpH-q89r2930zIp_ar5tik0PBHe-lHDEkBcbAhRjJAlypCy5SwKzvS5X6nXUge9x8hcopg_soyl2a8a8hR7ImhzoYnaHxrI1ZsPReWMXS3G-gwZ7YoCXvCIarV2vaR_yyXUwMva_7cJOsvuQyXCWT58wUUQ=&p=3&fvj=0&vjs=3,NOT_FOUND
24,pj_554f0aa3f0a029a7,New+York,data+engineer,Lead Big Data Engineer,Aetna,NOT_FOUND,"Aetna takes our candidates's data privacy seriously. Demonstrated ability designing & optimizing queries to build scalable, modular, efficient data pipelines....",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D_jCSpYQWzVXiNiWazLYeCpyx9-fCnzAZkiltHUDi0XFprIflzbwEBIlIspkAaf51yc_BVnnGiHLyZsMXkcN8AcH7biABrdFz_sJL1xsWX3N3iCWRwdyKQhpz0moUW2VKmOMQGLtQmEELSwzANqkPAZVlYRvmDAo0pDL9tpOTDF2DbMOIFM1pbGGekAAnauMJPkIYSh5kvxbdfaq4RLNRsfX9WfF4OqYvr-yew1L2C4uC_LbuDUy3EVaD6VyRhJ05rJS2HkKHe4T8IWL93-XbQw_HqMqBBCEXdiCwUgDDRoi4WzhJ6Gw3PEbcye_BtPWU9A_R3rPQby3RxELOeu3mLKihCQFgFpVM5jnTeu_wnr5RfVKLmNvPobr6gqZZVI8mZ-dqW-tWH4PQVGLpWB5bm6UuLGLd_rQNwnuwfo_Ev_wm3q5YoCyVUkFDXrXPK2JO8gG8EcRxdJw==&p=4&fvj=0&vjs=3,3 hours ago
25,pj_ab1c1589e7ad2816,New+York,data+engineer,Senior iOS Engineer,Teqqi LLC,NOT_FOUND,3+ years experience as an iOS engineer. We are looking for a Senior iOS Engineer to join our team in our NYC location....,"
                $140,000 - $175,000 a year",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Cp02GmdsWoOuS0y9hgDCPsYxVTQZadhztPUR0YNLtjE-V73X6OwASjuk-D1sbionDTBwjNAEfywoDgiTsnldC9Qull9P1VBg49gehToSSNURgH9mnvhpZIWGTp759Wh7zpDLhS0kgAY0c8iwzY7V3T8-5fpNWZV3Dqgwf5AN6qDP56V3cK8Che8R1ITn-TbdfpE7yNtEOTDrnbjqPMwtrRDG1Lxkz_UTMqKFYF7GCXadp8xfVtCeUd7BQbA0CqK_A_XXYtxKKXUqmYfz0vOdym877sRHmfuiyT2h3k3vM0Vjm07qSqkwrquZyS7gZmKuIKgFKpe53puDvcaIaABYQQA_eCH06d7Eh67E1gF9s9bYn6il-Fas3UByFLvYbUGBgafVpZsSFb4QT1y5DQDG4geR-ieUEd2wpFSVzt3Y0w2gc7tvztJq4g&p=5&fvj=1&vjs=3,NOT_FOUND
26,pj_21302dbf5dcced61,New+York,data+engineer,Data Engineer (Technology Startup),Averity,NOT_FOUND,This is phenomenal opportunity for an experience Data Engineer to join a great organization and make an impact immediately....,"
                $120,000 - $160,000 a year",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DaqLoIGYbn5Lqe37Jn8hZ99RqUAC2d_AL-tR18DHYTQIrTKMlae1xkkl_VgT2Shu38JeDLnWO-SYqv2YaxWyg_NxaFgWaxP6egf6ibHqFkVO2HyVahkL7rYaJnIUFlyQ_TeiejzpRiBavZMycf68aoAxQqhGAE2sUpcXuFTImhl_-CwBGOR3sFAoBEWKjBH-05WG-xaLDjw1r54pqWE7lpE8y-dqly9ubkVHy_SYNoHfr-_M5lNPd4jVQt9cs56j9xezw1oxRpB8dcWXNuSfLHg-gb_sf3yMY3xy-E7UW4KYLAmBUHHFx-iI9RnAy8KEVtCJzauMbAWLoLFji5TYhBuv-y6qaTDAq4KjeoJUZ2T9rQGwT3tPTOSVy8Rf-k8QJlwnuoGrA5dn0Hn_7vJcCdueP-oOlMvOHzR3rhxRcGLj9eF_cPqk_faEaSV7PI5mKYawVcEgvWKA==&p=6&fvj=1&vjs=3,NOT_FOUND
27,p_761f52c371e82670,New+York,data+engineer,Data Engineer – Personalization,Spotify,"New York, NY 10011 (Chelsea area)","You are knowledgeable about data modeling, data access, and data storage techniques. Spotify is looking for a Data Engineer to join us....",NOT_FOUND,https://www.indeed.com/rc/clk?jk=761f52c371e82670&fccid=fe404d18bb9eef1e&vjs=3,30+ days ago
28,p_1d89442cf028f33e,New+York,data+engineer,Data Engineer,Sony Music Entertainment,"New York, NY 10010 (Gramercy area)","The Data Engineer will join the newly created Data Strategy team and will report to the EVP of Data Strategy, Chief Data Officer....",NOT_FOUND,https://www.indeed.com/rc/clk?jk=1d89442cf028f33e&fccid=c5284eeef83d4d1c&vjs=3,5 months ago
29,p_fb5211a49cb4ca63,New+York,data+engineer,"Associate, Data Engineer",KPMG,"New York, NY 10001 (Chelsea area)",A minimum of three years' experience working as a data engineer. Support build of big data environments that enable analytics solutions on a variety of big data...,NOT_FOUND,https://www.indeed.com/rc/clk?jk=fb5211a49cb4ca63&fccid=2dd390c3a48a7ed0&vjs=3,6 days ago
30,p_56cc3ce5419331fd,New+York,data+engineer,"Data Engineer, Analytics",Facebook,"New York, NY 10017 (Midtown area)","Interface with engineers, product managers and product analysts to understand data needs. Do you like working with big data?...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=56cc3ce5419331fd&fccid=1639254ea84748b5&vjs=3,8 months ago
31,p_0eea9b6f46bc88c5,New+York,data+engineer,"Data Scientist, Insights & Analytics",Spotify,"New York, NY 10011 (Chelsea area)",You have 2-4 years of experience as a practicing data scientist or data/analytics engineer. You will be part of a team of data scientists and engineers focusing...,NOT_FOUND,https://www.indeed.com/rc/clk?jk=0eea9b6f46bc88c5&fccid=fe404d18bb9eef1e&vjs=3,9 days ago
32,p_721d35fccb65062a,New+York,data+engineer,Data Engineer – Royalties,Spotify,"New York, NY 10011 (Chelsea area)","Data Engineer – Royalties. You are knowledgeable about data modeling, data access, and data storage techniques....",NOT_FOUND,https://www.indeed.com/rc/clk?jk=721d35fccb65062a&fccid=fe404d18bb9eef1e&vjs=3,30+ days ago
33,p_42e3f15d17aebd74,New+York,data+engineer,Data Engineer,SEMA4,"New York, NY 10003 (Greenwich Village area)","As a Data Engineer, you will help design, build, and maintain the data pipelines that power Sema4’s information and diagnostic business lines....",NOT_FOUND,https://www.indeed.com/rc/clk?jk=42e3f15d17aebd74&fccid=c45ea75bef90caa9&vjs=3,3 days ago
