,unique_id,city,job_qry,job_title,company_name,location,summary,salary,link,date
11,p_22e96b9dc0edcfcc,Boston,data+engineer,Data Scientist / Engineer,Harvard University,"Boston, MA","Large data handling. Software, engineering, and data science skills; We are looking for a data scientist/engineer capable of developing software, working with...","

                                    Similar jobs on Indeed pay $71,000 - $105,000 a year
",https://www.indeed.com/rc/clk?jk=22e96b9dc0edcfcc&fccid=5507a64404691526&vjs=3,6 days ago
12,p_f7c39ea10ddd5d39,Boston,data+engineer,Junior Data Engineer Co-op,Bose,"Boston, MA",We have an exciting Junior Data Engineer employment opportunity in our Central Data Organization group. The team is working to build a world class data driven...,NOT_FOUND,https://www.indeed.com/rc/clk?jk=f7c39ea10ddd5d39&fccid=42f1e4ca72488e15&vjs=3,30+ days ago
13,p_1a9e3914060ddaeb,Boston,data+engineer,"Data Engineer, Customer Care",LogMeIn,"Boston, MA 02210 (South Boston area)","Develop data set processes for data modeling and production. Writing complex queries, transforming data, and mining structured and unstructured data....",NOT_FOUND,https://www.indeed.com/rc/clk?jk=1a9e3914060ddaeb&fccid=b665f01429fa556c&vjs=3,30+ days ago
14,p_d67c92d46234400a,Boston,data+engineer,Data Engineer,Tolemi,"Boston, MA",The Tolemi team is looking for Data Engineers to help our local government customers unlock the power of their data....,NOT_FOUND,https://www.indeed.com/rc/clk?jk=d67c92d46234400a&fccid=a335c8020054e01c&vjs=3,30+ days ago
15,p_b68094d349fee4da,Boston,data+engineer,Deep Learning Engineer,"R2 Global, Inc","Boston, MA","As a Deep Learning Engineer, you will have access to onsite bars, game rooms, sleeping pods, and unlimited social team networks....","
                $150,000 - $200,000 a year",https://www.indeed.com/company/LogicMelon/jobs/Deep-Learning-Engineer-b68094d349fee4da?fccid=931502a906e4b5cb&vjs=3,6 days ago
16,p_93b5a982b3cc019f,Boston,data+engineer,Data Engineer,Starry,"Boston, MA",GIS data experience. Build tools to monitor the flow and quality of data moving through our data pipelines. 3+ years data engineering experience....,NOT_FOUND,https://www.indeed.com/rc/clk?jk=93b5a982b3cc019f&fccid=c9a652d12a93e3c1&vjs=3,13 days ago
17,p_81bfc36d5f9eb0e7,Boston,data+engineer,Field Engineer - CCNA,G-Ajiri Field Techs,"Boston, MA","About Field Engineer Marketplace Jobs:. Test and turn up of data and telephony circuits, including extending DMarc’s where necessary,....","
                $20 - $25 an hour",https://www.indeed.com/company/G--Ajiri-Field-Techs/jobs/Field-Engineer-81bfc36d5f9eb0e7?fccid=0a2b319ed65d5962&vjs=3,1 hour ago
18,pj_d3bf2c6774dcad9e,Boston,data+engineer,Operating Engineer,"Markley Lowell, LLC",NOT_FOUND,Satisfactorily pass the Markley Group Operating Engineer verbal exam. We are currently interviewing for the position of Operating Engineer....,NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AccTzQxBF18aetH7Kid_-Sh5liDdbXMAM5urMs2fTNg3R4xsMaM5bXZKIzEexGY6v-WouDORTXUWtRRhmMeJt5w_pNJf6yQgkYFKDGJlYfrabYGKsWnESvrpLC1GKpr_zT3QE57zxLthLDwl_I8lPlcLPggYpg83Pba-DAFWdJF2zam2wCvSVTGVF41pnktcLkdGeYKY2xfL2YK2Nknf6Jh01Bdmc2oErSQxiO-dAFxGuzVdmCf9Yh_oOyGF5_96DX-aCXpVQ212dBgf3oc_wBDjxwTcDu410s0YvHMrvrMM43zvibRRyt4IjM2d2FU0zRDhOa98X5kwZCQHraQEg0NXthfRRqBnjk3LfM4ssEyJpttcQ-1lB9KKGFPv_Qo63kSnHPXo3V2hHkmVUTIe9j918PorhB_fIznMKHqsRPMm0RLjtN86le&p=17&fvj=1&vjs=3,NOT_FOUND
19,pj_f2466dcd277e29a5,Boston,data+engineer,Data Engineer,CodaMetrix,NOT_FOUND,"The Data Engineer supports our analytics and customer onboarding teams, data scientists and software engineers on data initiatives and will ensure optimal data...",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AkmEfxfIvywYkr7FPgbbzZtS80TzOGC0Qwk8jq8kfwxcmRMEv4cXPuZfJAU5O31GTL_JdkwETVduzew0F1YpirC14AjSkmQSNUiIpGQB9fvQJK1gAaR-MiXOZE8xjzpM-smgsX446RSSVLHzJOFTHU61ZfIxTZsXs4LIi9BDiVxPKM5cjy0PcRJVZopqS3xc8EqmsBb20T8YTHH3Pu19ScCWuReubCtTGAYVj7jtesL_HqPSnImHX5RL0oEeU8UiI68JAk1AhNWSr4oqUWPZ3nZvLnyP8osNO5y98uJKO835JyGAhZCLP1WzB48UTIeruK_immoksDeC82j-J66FYAedWcU7GI6Fog6y8QyihDSrxNx9Bqb1_wRT_5rJwaYMkd_EvBorzCIlTUhhcVxNiy-qCcs0jxQv3gAoFzeFaBvVpI9QQ22Tnv8k0baXaFl0Q=&p=18&fvj=1&vjs=3,3 days ago
20,p_441ea62cbad8daf0,Boston,data+engineer,Senior Data Engineer,Bose,"Boston, MA",As a software engineer focusing on Big Data you will work with our IT team to develop data platforms that turn big data into big insights with tremendous value....,NOT_FOUND,https://www.indeed.com/rc/clk?jk=441ea62cbad8daf0&fccid=42f1e4ca72488e15&vjs=3,16 days ago
21,pj_f2466dcd277e29a5,Boston,data+engineer,Data Engineer,CodaMetrix,NOT_FOUND,"The Data Engineer supports our analytics and customer onboarding teams, data scientists and software engineers on data initiatives and will ensure optimal data...",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AkmEfxfIvywYkr7FPgbbzZtS80TzOGC0Qwk8jq8kfwxcmRMEv4cXPuZfJAU5O31GTL_JdkwETVduzew0F1YpirC14AjSkmQSNUiIpGQB9fvQJK1gAaR-MiXOZE8xjzpM-smgsX446RSSVLHzJOFTHU61ZfIxTZsXukyPyZNapvNSaP5OkchKRVQfmyYvl_Q1zGla_KjAE-U21fH5_xThIUep5dyJECTzJg5a6lgsljmVFW1fVm9_L58qGvpirjQfX1AaiH0AZzvit2oxeDqNQxSIPy3rj9RnRH4Pi-u6T2v2sq8_aiPgLrDFrrp8_631h7JvjmWYkFDOTFaejoI7SBaCDhm4-sowwV66vLiWFIctLVTH6Uw4tWZ_s8KGvJS7nltutOvQU1Bju6x_1jCa4g9MWTJNvSLXR2HNjPvFI8SutR5j_llWeRtsyRjMhuaKs=&p=0&fvj=1&vjs=3,3 days ago
22,pj_4cf706310e6f3330,Boston,data+engineer,Product Marketing Engineer,"Sifos Technologies, Inc.",NOT_FOUND,Sifos is the industry leader in the test and qualification of equipment that utilizes the expanding Power-over-Ethernet standard for combining high speed data...,"
                $70,000 - $90,000 a year",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BH-Ox1QkPFMCkX4MhMorLi97ErmB4kRLTJPdbKUhezxp0F44gdSh8FwCKSUNNtJujXX56ezXPst39saFHqi2Kv8Gx_GShHfzg_NIkYDNJmVuKhGsYhIdJs0OX_rEVXKYi-3y1OcqfwXBfI_oPlJot1BNGzEiIybN0BgRJsfW3AYnSZZbI3zJi7JEajG1AosUVCT3lVlkEfh7_uxn-txOlxERLZWlP6a2pUFTFLqs-6j_eNLCGnoKW0TsgG7-m8JLqGaYyCZ33PHXER91PjtHR7cyTxmjML3hCBFieynZerkfX8uYbLHM08lcVr2qU4C1IOihS60jv3MVs-eT9M94yds0RiBA7nZQjBrx3TshrO2yad79PYMWTc3Pab1aQpkbbOI1_JuyLMBUwjlbXPOuzNFxeILmmeH0a3KtNugVlN3l_eKjPJ5NiSfHuu4-mzx9s=&p=1&fvj=1&vjs=3,NOT_FOUND
23,pj_81480adc04924cf3,Boston,data+engineer,Data Engineer,PNC Financial Services Group,NOT_FOUND,"Data Architecture - Basic Experience. As a Data Engineer (hadoop) within PNC's Technology and Innovation organization, can be based in Pittsburgh, PA;...",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AMofH_6zXbiqn6xehDj89HQNfpf30LHk40Y3Yl5cZTpi6PEICC7pMg_HwfIsLXdbvkgu7vi_4YTmqFBRjTpfEYZ-C2KaBp9mCh2pde9XmAep9iqyZu4nSjT2rIkPTS-ohinDTocl0qzlYCakHZzeVwf_6EyU6JF9gHukz4frfEX1TgUST0SETJIKOrUQlc19wdH5IDntj3FUgnQ5-_lWRu5UxtDaua2HjdPs35LAHraZhFnFBcctEN6tbvQgSG7NH9Dn9ObAICnLwIRT_AGy8QVlK001z5UOm4ijdpM9R90niWR1Do5tDvHNa7aefrpLjaQI-KTUYzQ_nO6DXPjR8U7BFUpxMBvFjmziVhgjz59bvN60dorGZzLqjbj1JQ5LCf7wxnAgk8JkWL8sWVj2xThXOtr9U6CpU=&p=2&fvj=0&vjs=3,NOT_FOUND
24,pj_ffc8fe95caafe839,Boston,data+engineer,Front End Engineer,EverQuote,NOT_FOUND,You are comfortable using data to support and validate your concepts. EverQuote is seeking a Front End Engineer to join our growing team!...,NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ACk8hEY2t39QnaKs-6NYU6qSEgFFgG3tR_nw4zcN6o9TPfiurEIyjtHdHmH0KtseoQSK8JZNjCYmXuotzQnngdGPETzDkNKvnGGo08oo_EnuGyIhYD3TcG_Ke1aIaKACSH90tp27sSab-N0dvvqjq5mmS0EAGGKHhuGTEUHOse7hSqxB1Mc--_6ScdvbxU75zn7x8Vt7LldUV4z-NQXSK_mA84PorqrnQe-0xCVlmXI-b-t2sK1NTyjmAdEK1DPv9myzPV1orkLy1N0cQBcUecM_BvGZUtQQpdQN40PtBSMSdEjVBslqZ3dp8-EebvXKYyWQ3LEzOtEDSp1MR7x-YV88u3gkHsq324E2ja_jRNFckDBwSBAAA0vFbh51XYZE1rGEQMPFAj19BfsL23jtGscRNrIK-gZx5mEOH_edm9tqa_ykePUwNjBG3o2aGHgFI=&p=3&fvj=0&vjs=3,NOT_FOUND
25,pj_9cf9d9f69569c529,Boston,data+engineer,Data Engineer,Putnam Investments,NOT_FOUND,"Work with a team of data scientists and engineers to build scalable, end-to-end data science solutions. Manager, Data Science....",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C6bAoqlff9KDVZnLkVZDB0_D4Hm8i_v5fzpHa4PFpB4wWzPecOlIUODXuoQeAjlCsNadQbnpf-r-lhW8GagGxt-EH9JCfxz0rXcp0whgd_KtfUSUEKYGSvmRVe-IJDvSBFGUJG5YiyPfy1TBBlGpQ00ewIYyi81jYr9Hei37ENMREOOByzYMeD3Y_smDIHbpFZOlVg-PARCddtG7RgSIo4HTwJ3oNkkKZ783-5fgsj1OObH4yWs1tqymo-u9Ob0j12F5J9HS2HJE0ve6tQo9XGoSeUJ5BgeMCJeHFCk07S1_3rgyi28oKUYTNcJHZrAsStIvUpvOh0BAfajV7N2HRIFplGPYTTwcleH1khB29Eufgi6tn63DpQGFPKgcYCjkZ4cDF4xN7agTi0Az57F40-GwQXlkbQrndbW5J1pXBKBoiAyHw8VxuY&p=4&fvj=0&vjs=3,NOT_FOUND
26,pj_ea5ec9d1d614ce25,Boston,data+engineer,Data Engineer,Indeed Prime,NOT_FOUND,Indeed Prime is a free service that connects qualified job-seekers (that's you) with top companies hiring tech roles. With one application you can be...,NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DhVAxkc_TxySVbUOs6bxWYWOfhmDTNcVTjFFBAY1FXZ-EFN3cXsFacyjbJwnCPXT8pu1IIVxX8oxo22D9qysV3xNhSUUyJGxb3sDBTTEknCJq0NO7UznSi8atfo_NTyozJPmLDRfAqXob6Ieb57IvX0MVWV1txQ-puaMxRsZSzCPRr2Eylo9bSQ7YH6oq8grOFjgrya33t8gzRSWeuZA0rtc3or4g2Pze1owChszsGaMNfSnT-p6uAhuYbP6fSci75xHU94FAut8vB5oaX_XgtKQthEjH9pRWu8X65ZiI0Y2X5NYwsbTI_etO4gYUy64_5xta50vIt3RolP7LSX-BBmEGjdKBznMiSpz5-w35pFH_1UxQKdg5m-3JVdr4mNCWYYXfVmDRsh9OERWQMnMrAcD4JABiWuGIdowQUO_I8GBSGCrs5UMLULiAwGdt_6ZL9UvWxrtwbqchXlZ8UuSDEwADuPC31I0wABS24RaLJ-2P609J3URF4b2bnEQ_0AkmBTvoGoS9pjagKUqUiOviHA7zSHfKNJ6aGTOg-HxBW3A==&p=5&fvj=1&vjs=3,NOT_FOUND
27,pj_a378bf784a10b754,Boston,data+engineer,"Life Insurance Agent - work where & when you want, free qualified leads",ASSURANCE Independent Agents,NOT_FOUND,"Our team of engineers, data scientists, marketers, architects, and designers are building systems using advanced science to make humans better....","
                $50,000 - $125,000 a year",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Ay34pLxNpM2b2APydG9FPHc7HhqjeNrk9_gDXaaFM3GhNy0RfeCLVF0PLoZ7AC17CXtGdwlXWYQAW6Zts1QwmYfV68kyev0_cK7LVvCgqt4PSEclYQB5qznSI8JG9hLfppwMcT_xnwmDHnkSG0QEKOQWBFdEzUO9dUXuD5KblKynJDoulie2hsVuFtrW01dQqtM-LcKSdoTF8fJSVazZfP-lrbwo8IMSnM7tUhmYAZ_HPMDt6jgp_PCQsCOfO_3RGpgm4AZWVrF2mMRWeIc9Unm5PJexfhwpSKQAPQ54MvBMlDA-DR1vyeSv6JdTBxPe7qp3okak8ylueyvicoRo_aqtd2hfc9TAB0uKyHJC2wp3rZ3CQicJcTQRi4GqE7BfEVnmlAHA4nn7Y-0IWmsMd8R78j3844juYW0Ttpu4razpXa_hetTWDdi8TCn6D1vBJwiL23dMcViKprjWLopdf8BrvXZmX_BXZqf3WYY-Kc4e1xUFJRHpJm6RXPyrSKyS0-spXcpGh-pQ==&p=6&fvj=1&vjs=3,NOT_FOUND
28,p_22e96b9dc0edcfcc,Boston,data+engineer,Data Scientist / Engineer,Harvard University,"Boston, MA","Large data handling. Software, engineering, and data science skills; We are looking for a data scientist/engineer capable of developing software, working with...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=22e96b9dc0edcfcc&fccid=5507a64404691526&vjs=3,6 days ago
29,p_d9351158e75833ad,Boston,data+engineer,Data Engineer – Personalization,Spotify,"Boston, MA","You are knowledgeable about data modeling, data access, and data storage techniques. We are looking for data engineers that will build data-driven solutions to...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=d9351158e75833ad&fccid=fe404d18bb9eef1e&vjs=3,30+ days ago
30,p_eca8b22560d6f0e3,Boston,data+engineer,Software Developer and Data Engineer I,Boston Public Health Commission,"Boston, MA 02118 (South Boston area)","Strong understanding of data warehousing, modern Cloud / Hybrid data architecture concepts. Understanding of data modeling techniques;...","
                $60,000 - $70,000 a year",https://www.indeed.com/rc/clk?jk=eca8b22560d6f0e3&fccid=44e4fc28fead4ab4&vjs=3,13 days ago
31,p_fa1a9c0c8d694887,Boston,data+engineer,"Data Engineer, Data Warehouse",Fitbit,"Boston, MA 02210 (South Boston area)",Our ideal Data Engineer for the Data Warehouse team will have experience in most (but preferably all) of these skills and an interest in learning them all:....,NOT_FOUND,https://www.indeed.com/rc/clk?jk=fa1a9c0c8d694887&fccid=477cda8eacc52791&vjs=3,30+ days ago
32,p_b8b10e9874a3ea4d,Boston,data+engineer,Data Engineer,Seniorlink,"Boston, MA 02109 (Central area)","The ideal candidate will have a passion for the data domain, a strong background in data engineering, having designed and implemented data pipelines that can...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=b8b10e9874a3ea4d&fccid=d42fc8d12be44bf4&vjs=3,12 days ago
33,p_b8459eae31ad3cad,Boston,data+engineer,DATA ENGINEER,A123 Systems,"Waltham, MA 02451","Once the Data Engineer has gained enough familiarity of how the database works today, the Data Engineer will then collaborate with our current Sr....",NOT_FOUND,https://www.indeed.com/rc/clk?jk=b8459eae31ad3cad&fccid=de86a6975323e2a5&vjs=3,13 days ago
34,p_e68711fce42608aa,Boston,data+engineer,Senior Data Engineer,Publicis Spine,"Boston, MA 02109 (Central area)",Data Engineer for an exciting opportunity on the data engineering team. 4-7 years data engineering or data science experience (preferably in Python and/or Scala...,NOT_FOUND,https://www.indeed.com/rc/clk?jk=e68711fce42608aa&fccid=07bc7e159c95f065&vjs=3,7 days ago
35,p_60fe9c42b0533173,Boston,data+engineer,Associate Data Science Engineer,Staples,"Framingham, MA 01702",We are looking for an experienced and well-rounded data science engineer to join our growing team. Design and maintain Transportation database and data...,NOT_FOUND,https://www.indeed.com/rc/clk?jk=60fe9c42b0533173&fccid=2c749d549b16ad16&vjs=3,19 days ago
36,p_47883d087f1764af,Boston,data+engineer,Data Scientist - Supply,VideoAmp,"Boston, MA","As a member of our Data Science team, you will be a fundamental force in shaping our company's data strategy innovating the $85B digital and linear television...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=47883d087f1764af&fccid=40d02028f2c96074&vjs=3,2 hours ago
