,unique_id,city,job_qry,job_title,company_name,location,summary,salary,link,date
474,p_dcb4f902de5eada4,Boston,data+scientist,Data Engineer,Genscape Careers,"Boston, MA","You will be developing data acquisition, data cataloging and deliver systems where speed of deliver of data is of crucial importance You will work in a highly...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=dcb4f902de5eada4&fccid=9b5f136fda04d3d6&vjs=3,30+ days ago
475,p_3593869af57e2bae,Boston,data+scientist,Computational Scientist I - Translational Analysis Group,Broad Institute,"Cambridge, MA 02142 (East Cambridge area)","Experience with scientific computing software (Python, R, MATLAB, etc.). The Broad Genomics group functions like a small biotech company within the larger...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=3593869af57e2bae&fccid=b8295c348463e6f3&vjs=3,12 days ago
476,p_ab527e23a9e7e3e9,Boston,data+scientist,Senior NLP Data Scientist,Humana,"Boston, MA 02109 (Central area)",This is job is an opportunity to join the Digital Health & Analytics (DH&A) team within Humana to build a world class Data Science and Insights enterprise...,NOT_FOUND,https://www.indeed.com/rc/clk?jk=ab527e23a9e7e3e9&fccid=5f1f0e6dcc6cbc83&vjs=3,30+ days ago
477,p_8dcfec714a7d9ffd,Boston,data+scientist,Process Development Associate,Amgen,"Cambridge, MA 02139 (Area IV area)","This role is in an integrated group in which cell culture and purification scientists work together to advance Amgen’s rich, exciting and dynamic pipeline....",NOT_FOUND,https://www.indeed.com/rc/clk?jk=8dcfec714a7d9ffd&fccid=ec34037a9c92d805&vjs=3,14 hours ago
478,p_ba89f6f44414ea03,Boston,data+scientist,Principal Data Scientist,Humana,"Boston, MA 02109 (Central area)",The Principal Data Scientist will collaborate with key business leaders to understand business problems and formulate analytical solutions for problem solving...,NOT_FOUND,https://www.indeed.com/rc/clk?jk=ba89f6f44414ea03&fccid=5f1f0e6dcc6cbc83&vjs=3,30+ days ago
479,pj_f2466dcd277e29a5,Boston,data+scientist,Data Engineer,CodaMetrix,NOT_FOUND,"The Data Engineer supports our analytics and customer onboarding teams, data scientists and software engineers on data initiatives and will ensure optimal data...",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AkmEfxfIvywYkr7FPgbbzZtS80TzOGC0Qwk8jq8kfwxcmRMEv4cXPuZfJAU5O31GTL_JdkwETVduzew0F1YpirC14AjSkmQSNUiIpGQB9fvQJK1gAaR-MiXOZE8xjzpM-smgsX446RSSVLHzJOFTHUCpfaIhOD4NXo6seDqieuslKtHo3cd0ZogxjRMi_-0lDIphtQRISMddOKl8sPUnrgcaTLuWVsDJoHHcZXM_r5DOtWnW5l0HH8-eNTw1BcfWgetc6s2PXfkphMNiVc_VnsBBlI--f2ometZ6JbfG_FIgBLKZ1oAzkiDMZZ4BvSpYHbK15yNXZmglXLfB806QSb0tiYO6LHmC_ogxYo6T8J3S-CRi4uSAQbu8mCiKSsh5sf1KxHyMEucCD0qvWYUW2jyDo6CaRlNo7Qms4kSonXc12QM2z7So8ohnoiTz1hxMY=&p=10&fvj=1&vjs=3,3 days ago
480,pj_98e331c4e8b8aa09,Boston,data+scientist,Perception Scientist for Marine Autonomy,Sea Machines Robotics Inc.,NOT_FOUND,"Based in Boston and operating globally, the company is crewed by an experienced team of mariners, engineers, coders, and autonomy scientists....",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AHdFIJfBLGYbx_TzBCBsgbK0Due77H36xmGRpY2MfZsJoW53LfYfjCE-IzkCRwATj29afdE3nXUxDkNOWpb9F8DqmXvlw6JI4zwd-Qv44Jg-VAgVr_QRXZYTSFmIZOrFpPdsJkCQmOtaR11KMr7trdOyRfsLqx1Au7VuAuVgPK3PHLXsG9Zd9nArBVxl9trHyDMA_NVAlNVaP1unUqOS_mbvbDF8xGVDOdY3aVb4Z0WL4V3YQC5tbNjmD9yOUSSvMaA3KnK7fu8g2ZamKO7AsfyxkbVcKU7RoNa7nkfCH7zUNuty6eDyFRW-n1L6sjYBBznO2XjalDZF6chPbadaQpFCbhrk2tl29dLOU0ov01F7htVv148bVh4wk3dXd0qmFslO1SCUAM1M-2bbJpeC03d0K4wip3idiSBjkeKFqyJqgmHHGM6C2-sOv9hnMyIVp7mPdTK23TTQ==&p=11&fvj=1&vjs=3,NOT_FOUND
481,pj_9e7c0b5d33d35de2,Boston,data+scientist,Machine Learning Senior Data Scientist,CodaMetrix,NOT_FOUND,"The machine learning team is responsible for the invention, analysis, and deployment of new machine learning techniques using healthcare data to improve...",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AkmEfxfIvywYkr7FPgbbzZtS80TzOGC0Qwk8jq8kfwxcmRMEv4cXPu9-ez7TLniaT-b-2T5FmXeL4ZSK7U07sA08TdyyyIyTZepRwM7nQYfvv14p2dK1VtvzH-xMm-ISWvdlPgNC7igHAobsq4maCX8vwS1xyeEqYMKuncP_PfW-urZPRVUp41pQAu3ZvEisrBt5pOt9JyQLRnV8I0XJeki6bTzOaBqn_5Is05gPcV91hPGv5b59NDbJ55KaIC_AcwuBx13ixg3xpr1lyXP9e-t0HUQz1XfamHFIHh37lA6CaGL3ssdR7uPepZGsLAi1YSUQ7UKGu10UwsW7gBnPDWexARKN0vMLKZfKsfBlltbHDRFMN1QAZelz3ZKNbNLdS76l9iDC2e4nVPOwmHod5sPaddKEpZwSzUr_A8OgvLdbLltLwv067ft_K28IJV-E2NmNDQNJE_SHSjdoar-hlh&p=12&fvj=1&vjs=3,3 days ago
482,pj_c3bc11267ccede5a,Boston,data+scientist,Data Engineer,Sea Machines Robotics Inc.,NOT_FOUND,"We’re recruiting for an experienced Data Engineer to join our team.You’re hands-on, innovative and passionate about building vast, heterogenous datasets and...",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AHdFIJfBLGYbx_TzBCBsgbK0Due77H36xmGRpY2MfZsPwTPTh4aSQRFNCGEArHnMvviCNe5JnuWNMqtdZcBvIfU2yZuPy0QwO0-wkoQzNojCcEfroTLtF0vikT6bN9EMogcSG1Aq6SrRcAZCVGhDs0VnH9Y0iEUm0UeR8yitDvUbm88QZXlgG8dXOmt4-AAJUq-w1gYqupurLx4d5MnehLS0qwHDfN7GYkQpAHOePBWGEzdqM5EaM_R5p4zg03vQWwJo_RZvAr7U_A6bGjI06qJMqlRXSKMq9-RG-qP-zKnFH_L7w-Yc4yx8SpxZUGG4fOxNctC3yvzTfD7zl1lbOeoV4m8BEEmYjme8modp1Fh4SVmWw-tfEP_Bh9xPtXoZ0P0Zjpbe6ZNdOlt8eUKFllsDFee8j06rO4Vb-ljWhv6hdjMPwn6_kw&p=13&fvj=1&vjs=3,NOT_FOUND
483,pj_37976f5481a32076,Boston,data+scientist,Data Analyst II,CodaMetrix,NOT_FOUND,"Undergraduate degree in a field linked to analytics - applied mathematics, computer science, engineering, IT, business analytics, or related scientific fields...",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AkmEfxfIvywYkr7FPgbbzZtS80TzOGC0Qwk8jq8kfwxcmRMEv4cXPur2iIiy6S-b2A9S63iQ6y273o04DbbDa8DGeXjpHpilpYvUecdh3-r0EnPObskLpHWJaFb7yLqEv7kpqw5OGXyhjkdQmikH0IIMfLcB_a_SftC716OkwOBWC_rxKvT_ks3QhiSD1Oa2cAXc7hCffYAROutCxMyD49xR71nR4GcI9j61avVLzQOaGyUK1auEZArpjfic2Svs3oujc3lQdRn2p1Iqvr4If6S4p7TchL5uWWBKgwkOJlKvpokaQmCqwldX5ldwbCOX5W4Bj3BtyWmNrAAkkfcds3NKig95s_2B8KpWmo7jOvXSQf3RcHu7h1PSm1yvV3Fm7Mu7_rSfywroqi1lmOObQOoijbVzkrGFBjZbow7O2ESFhDw-DpBLnl&p=14&fvj=1&vjs=3,3 days ago
